PrepId,Description,PakQty,PakUOM,InventoryGroup,StdQty,StdUom,GHG Emission (g),GHG Emission(g)/StdUom,N lost (g),N lost (g)/StdUom,Freshwater Withdrawals (ml),Freshwater Withdrawals (ml)/StdUom,Stress-Weighted Water Use (ml),Stress-Weighted Water Use (ml)/StdUom,Land Use (m^2),Land Use (m^2)/StdUom
P-26603,SOUP|Chipotle Corn Chowder,20.0,L,,20000.0,ml,17673.25493725062,0.8836627468625309,115.68409756262102,0.005784204878131051,324991.91002968955,16.249595501484478,68573397.63808453,3428.6698819042267,23.358108047095282,0.0011679054023547642
P-26600,SOUP|Classic Tomato,20.0,L,,20000.0,ml,9322.364294763003,0.4661182147381502,111.77139229122788,0.005588569614561394,908655.7019908773,45.432785099543864,51749533.540026724,2587.476677001336,5.3688486541439175,0.0002684424327071959
P-26601,SOUP|Cream of Mushroom ,20.0,L,,20000.0,ml,26474.921077895535,1.3237460538947767,169.13613252845752,0.008456806626422876,813266.4610171854,40.66332305085927,117508435.7962363,5875.421789811815,37.27500145634978,0.0018637500728174888
P-26579,SOUP|Curry Lentil,20.0,L,,20000.0,ml,7935.862097958125,0.39679310489790626,50.38503876268666,0.002519251938134333,187398.3122579599,9.369915612897994,8152690.229753454,407.6345114876727,45.941544471608196,0.0022970772235804096
P-54033,SOUP|For waste sheets,13.0,L,PREP,13000.0,ml,7602.557784824407,0.5848121372941851,56.59820902194703,0.004353708386303617,266785.66866839444,20.52197451295342,17531102.771155525,1348.5463670119634,28.17112539239913,0.002167009645569164
P-53949,SOUP|Gazpacho|FORMAL,6.0,L,PREP,6000.0,ml,5114.895312564176,0.8524825520940292,53.827562905093,0.008971260484182167,589522.7309093747,98.25378848489578,28298289.085111137,4716.381514185189,10.007446365269885,0.0016679077275449808
P-36687,SOUP|Minestrone,20.0,L,,20000.0,ml,16817.962184307413,0.8408981092153707,80.9751994708747,0.004048759973543735,510618.68377109093,25.530934188554546,23050808.29913739,1152.5404149568697,58.18273474229513,0.0029091367371147565
P-36661,SOUP|Moroccan Lentil,20.0,L,,20000.0,ml,11775.594430518946,0.5887797215259473,115.67705858552861,0.005783852929276431,799875.9997914213,39.993799989571066,32158431.015178885,1607.9215507589442,47.936945162714366,0.0023968472581357182
P-36655,SOUP|Mulligtawny,20.0,L,,20000.0,ml,14858.129334791694,0.7429064667395847,81.63379697762173,0.004081689848881086,1212530.6907521833,60.62653453760917,15393197.79449037,769.6598897245185,41.260723549554164,0.002063036177477708
P-36684,SOUP|Mushroom & Chickpea,20.0,L,,20000.0,ml,9416.077230021696,0.4708038615010848,82.72577408459229,0.004136288704229614,490719.4450204491,24.535972251022457,18321873.551643174,916.0936775821588,49.836395021660216,0.0024918197510830106
P-44450,SOUP|Split Pea and Ham,21.0,Kg,,21000.0,g,78003.67067109974,3.7144605081476065,1023.7719978516625,0.04875104751674583,13039626.73544757,620.9346064498843,392433008.4163683,18687.28611506516,194.0816998260859,0.00924198570600409
P-38200,SOUP|Veggie Congee,8.0,PTN,,2016.0,g,633.625,0.31429811507936506,1.325,0.0006572420634920634,395225.0,196.04414682539684,1157900.0,574.3551587301587,0.5425,0.0002690972222222222
P-47449,SPC18 - Cran/Apple Crumble,72.0,PTN,,10152.0,g,17467.79738009375,1.7206262194733797,63.60942843750001,0.006265704140809693,4383371.895125,431.7742213480102,119847777.6155,11805.336644552797,38.479964246875,0.0037903826090302404
P-70777,SPICE MIX|5 Spice Cure,2.775,Kg,,2775.0,g,9343.3825,3.3669846846846845,5.23125,0.001885135135135135,29397.5,10.593693693693695,235932.5,85.02072072072072,26.415,0.009518918918918918
P-68080,SPICE MIX|Mexican 2.0,80.5,g,,80.5,g,614.15715,7.629281366459628,0.530375,0.006588509316770187,19739.45,245.21055900621118,1306971.15,16235.666459627328,1.9447,0.02415776397515528
P-32809,SPICE|Chickpea,1.0,Kg,ZDONT USE OK - PREP,1000.0,g,7008.022200000001,7.008022200000001,6.5464,0.0065464,321124.29999999993,321.12429999999995,21750998.500000007,21750.99850000001,21.863639999999997,0.021863639999999997
P-44603,SpicelTajin,0.38,Kg,FEAST,380.0,g,1754.3590000000002,4.6167342105263165,1.0125000000000002,0.002664473684210527,5758.8,15.154736842105264,46088.8,121.28631578947369,5.128,0.013494736842105264
P-41572,SPICEMIX|Ancho Rice,1135.0,g,PREP,1135.0,g,8563.2324,7.5446981497797365,6.129,0.005399999999999999,22609.199999999997,19.919999999999998,200032.40000000002,176.24,28.148,0.0248
P-43531,SPICEMIX|Baharat,2.6,Kg,FEAST,2600.0,g,23011.605000000003,8.850617307692309,20.6775,0.007952884615384615,876510.0,337.1192307692308,58709610.0,22580.61923076923,72.864,0.028024615384615387
P-44082,SPICEMIX|Chaat Masala,0.86,Kg,FEAST,860.0,g,6608.627000000001,7.684450000000002,7.0325,0.008177325581395348,470516.0,547.1116279069768,32471052.0,37757.037209302325,20.02,0.02327906976744186
P-43530,SPICEMIX|Ras el Hanout,3.03,Kg,FEAST,3030.0,g,22014.643000000004,7.265558745874588,19.1225,0.006311056105610561,784384.0,258.87260726072606,52226853.0,17236.585148514852,68.7755,0.022698184818481845
P-60383,SQR|Blk Pepper Chix Congee,2.0,L,,2000.0,ml,2746.1551755099404,1.3730775877549701,34.536714976877384,0.017268357488438694,426098.0112602616,213.04900563013078,2556668.7754268968,1278.3343877134485,6.93603417234867,0.003468017086174335
P-60385,SQR|Kimchii Shrimp Congee,2.0,L,,2000.0,ml,7387.370089999999,3.6936850449999996,28.308789,0.0141543945,710396.279,355.19813949999997,17057808.595,8528.9042975,3.0689048,0.0015344523999999999
P-58405,SQR|Lemongrass Tofu Congee,2.0,L,,2000.0,ml,1817.6300233333332,0.9088150116666666,12.009555666666666,0.006004777833333333,381817.3123333333,190.90865616666665,3483089.9283333337,1741.544964166667,3.8686647999999995,0.0019343323999999997
P-60394,SQR|Sambal Chix Congee,2.0,L,,2000.0,ml,2831.8201432626556,1.4159100716313278,35.391350732934185,0.017695675366467094,430999.7805724309,215.49989028621545,2697698.853176827,1348.8494265884135,7.1636638019782986,0.0035818319009891493
P-54407,SS|ChoiceofChowMein/FriedRice,180.0,g,,180.0,g,221.6931522698505,1.2316286237213916,1.6005704970608985,0.008892058317004991,86496.91538058863,480.53841878104794,1085056.7864658404,6028.093258143558,0.4578014576473224,0.002543341431374013
P-54415,SS|Garlic Chili Tofu (Test),4.75,Kg,,4750.0,g,9656.735910431105,2.0329970337749694,34.05821473434737,0.007170150470388919,59346.5199994,12.4940042104,490738.59998199996,103.31338946989473,23.343121368253684,0.004914341340684986
P-54406,SS|Ginger Soya Chicken,6.0,Kg,,6000.0,g,23004.18703508772,3.8340311725146203,536.4317134502922,0.0894052855750487,1836022.3976608189,306.0037329434698,11839017.140350876,1973.1695233918126,59.069776023391796,0.0098449626705653
P-65715,SS|Paella Base,1.25,Kg,,1250.0,g,2374.3953175198258,1.8995162540158606,8.666498017269253,0.006933198413815403,831736.4391725428,665.3891513380343,4270681.856982729,3416.5454855861835,4.321063588790871,0.0034568508710326965
P-65716,SS|Paella Chicken&shrimp,2.5,Kg,,2500.0,g,30844.031887755104,12.337612755102041,304.3435969387755,0.12173743877551019,1950102.6020408163,780.0410408163266,49419784.948979594,19767.913979591838,29.518408163265303,0.01180736326530612
P-65717,SS|Paella Tofu,3.0,Kg,,3000.0,g,6180.031887755103,2.060010629251701,18.14359693877551,0.006047865646258503,21502.602040816328,7.167534013605443,112384.94897959183,37.461649659863944,15.948408163265304,0.005316136054421768
P-54752,SS|POP|Black|Beans,1.8,Kg,,1800.0,g,3578.499698522034,1.9880553880677967,16.163442497415172,0.008979690276341762,42857.822831655336,23.809901573141854,2369266.876286395,1316.2593757146637,22.77683315208572,0.012653796195603178
P-54753,SS|POP|Chicken,40.0,Kg,,40000.0,g,208082.9663566196,5.20207415891549,5278.365355180533,0.13195913387951333,16862267.070905283,421.5566767726321,25239903.483778127,630.9975870944531,555.059181057038,0.01387647952642595
P-54639,SS|POP|Polenta,1.0,Kg,,1000.0,g,3469.1168488226053,3.469116848822605,26.988120282862116,0.026988120282862117,306748.69942786323,306.74869942786324,13559875.347450234,13559.875347450234,6.222782015698587,0.006222782015698587
P-64379,SS|POP|VEG|GUMBO,10.0,L,,10000.0,ml,8222.582607311057,0.8222582607311056,70.2810606886272,0.00702810606886272,615942.5972357936,61.59425972357936,26579173.281657055,2657.9173281657054,25.328099290011643,0.002532809929001164
P-26676,SS|RedThaiCurryChicken(Test),5.0,Kg,,5000.0,g,11219.391170377552,2.2438782340755106,256.92366826321336,0.05138473365264267,925616.6127606198,185.12332255212397,7048584.441037742,1409.7168882075484,29.866601358104838,0.005973320271620968
P-54418,SS|RedThaiCurryTempeh,5.0,Kg,,5000.0,g,6252.525380761048,1.2505050761522096,35.827984048944906,0.007165596809788981,198988.29697024624,39.79765939404925,6450907.59890548,1290.1815197810959,16.23393819995905,0.0032467876399918097
P-45422,SSlBibimbap Rice w/ Ginger,6.0,Kg,,6000.0,g,8261.34,1.37689,20.855,0.0034758333333333334,4740092.5,790.0154166666666,14455142.500000002,2409.190416666667,6.574,0.0010956666666666667
P-54343,STEAMED|Bak Choy,0.9,Kg,,900.0,g,622.0,0.6911111111111111,7.9,0.008777777777777778,54500.0,60.55555555555556,2483400.0,2759.3333333333335,2.3,0.0025555555555555553
P-61976,STEAMED|Barley,400.0,g,,400.0,g,359.4001428571429,0.8985003571428573,0.8176194364786671,0.0020440485911966677,205883.3275084472,514.708318771118,621088.0650936195,1552.7201627340487,0.3706714285714286,0.0009266785714285715
P-54419,STEAMED|Bok Choy/Gai Lan,0.9,Kg,,900.0,g,622.0,0.6911111111111111,7.9,0.008777777777777778,54500.0,60.55555555555556,2483400.0,2759.3333333333335,2.3,0.0025555555555555553
P-57233,STEAMED|Broccoli,5.0,Kg,,5000.0,g,5098.360655737705,1.019672131147541,64.75409836065575,0.01295081967213115,446721.3114754098,89.34426229508196,20355737.704918034,4071.147540983607,18.852459016393443,0.0037704918032786887
P-54746,STEAMED|Green Beans (Test),1500.0,g,,1500.0,g,3027.5150285714285,2.018343352380952,9.845190476190476,0.006563460317460318,12730.228571428572,8.486819047619047,975953.8857142857,650.6359238095238,22.669447619047617,0.015112965079365078
P-33911,STEAMED|Green Beans Batch,3.5,Kg,PREP,3500.0,g,5902.803887755103,1.6865153965014579,20.668596938775508,0.005905313411078717,68.60204081632654,0.01960058309037901,606.9489795918367,0.17341399416909622,45.4104081632653,0.012974402332361515
P-26021,STEAMED|Quinoa,3.3,Kg,PREP,3300.0,g,1626.35,0.4928333333333333,6.49,0.001966666666666667,746982.5,226.35833333333332,11621830.0,3521.766666666667,4.994,0.0015133333333333333
P-26090,STEAMED|Rice|Brown,4.5,Kg,PREP,4500.0,g,5702.625,1.26725,11.925,0.00265,3547025.0,788.2277777777778,10411100.0,2313.5777777777776,4.8825,0.001085
P-26091,STEAMED|Rice|Jasmine,4.0,Kg,PREP,4000.0,g,5069.0,1.26725,10.6,0.00265,3152800.0,788.2,9254200.0,2313.55,4.34,0.001085
P-71543,STEW|Chakalaka,1.9,Kg,PREP,1900.0,g,2516.7231648399757,1.324591139389461,15.245962278662534,0.008024190672980281,73309.27283589423,38.583827808365385,3335829.38171734,1755.6996745880738,14.445551435470614,0.007602921808142428
P-56740,STEW|Chicken Cacciatore,7.0,Kg,PREP,7000.0,g,22954.78260004642,3.2792546571494885,596.3550638607052,0.08519358055152931,1939475.629533161,277.06794707616586,5463478.834885575,780.496976412225,60.033899719692535,0.008576271388527505
P-61769,STEW|Chicken Pot Pie  ,9.0,Kg,,2880.0,g,30486.27440340659,10.585511945627289,565.8936771240842,0.19649086011252923,2149039.8580203755,746.1943951459637,57101577.47476305,19826.936623181617,63.18750762124539,0.021940106812932427
P-50417,STEW|Lamb Curry,12.0,Kg,PREP,12000.0,g,318771.66393099225,26.564305327582687,1788.124749676555,0.1490103958063796,3692959.7067757575,307.7466422313131,14333143.52860606,1194.4286273838384,1090.4498855891864,0.09087082379909886
P-61343,STEW|Steak & Mushroom,17.0,Kg,PREP,17000.0,g,214291.86152123584,12.605403618896226,1767.6272598082287,0.10397807410636639,9157307.685261548,538.6651579565616,333658036.64740825,19626.943332200484,650.6726058423526,0.03827485916719721
P-71527,STEW|Tamarind Beef,5.0,Kg,,5000.0,g,208738.21521927862,41.747643043855724,1661.6869433517888,0.3323373886703578,8518336.947768964,1703.6673895537929,312916616.0497102,62583.32320994204,637.0207429976521,0.12740414859953042
P-54398,STIRFRY|Beef&Broccoli,5.0,Kg,,5000.0,g,85796.26244669875,17.15925248933975,692.4002252296425,0.1384800450459285,3545440.74727051,709.088149454102,131122666.86561567,26224.533373123133,263.67717999595595,0.05273543599919119
P-54403,STIRFRY|Lemon Tofu (Test),5.0,Kg,,5000.0,g,9787.535142857143,1.9575070285714287,33.018452380952375,0.006603690476190475,147562.80952380953,29.512561904761906,7075069.428571428,1415.0138857142856,22.30740476190476,0.004461480952380952
P-54396,STIRFRY|Mixed Vegetable,5.0,Kg,,5000.0,g,3115.9306663588777,0.6231861332717755,44.912159750308156,0.00898243195006163,343302.53382176626,68.66050676435326,12459987.030401856,2491.997406080371,8.715029278488368,0.0017430058556976735
P-26308,STOCK|Beef,20.0,L,ZDONT USE OK - PREP,20000.0,ml,414338.78747599997,20.7169393738,3312.4705036,0.16562352518,16863838.1496,843.1919074799999,615533360.988,30776.668049400003,1266.2478075200002,0.063312390376
P-32673,STOCK|Beef from conc,32.0,L,ZDONT USE OK - PREP,32000.0,ml,0.0,0.0,6.3855,0.00019954687500000002,50232.850000000006,1.5697765625000002,1104739.05,34.523095312500004,0.0,0.0
P-32656,STOCK|Chicken from conc,32.0,L,ZDONT USE OK - PREP,32000.0,ml,0.0,0.0,6.3855,0.00019954687500000002,50232.850000000006,1.5697765625000002,1104739.05,34.523095312500004,0.0,0.0
P-44470,STOCK|Turkey Jus,20.0,L,,20000.0,ml,3712.8934,0.18564466999999998,44.0774,0.0022038699999999997,281775.8,14.08879,12347343.0,617.36715,11.389140000000001,0.0005694570000000001
P-32661,STOCK|Veg from Conc.,31.1,L,ZDONT USE OK - PREP,31100.0,ml,0.0,0.0,4.533705013601115,0.0001457782962572706,44584.32354075297,1.4335795350724427,793283.7277868511,25.507515362921257,0.0,0.0
P-50601,STOCK|Vegetable,20.0,L,PREP,20000.0,ml,1444.4167594202897,0.07222083797101449,21.609505990338164,0.0010804752995169082,88348.95671497585,4.417447835748793,2287085.434782609,114.35427173913044,3.4640409082125605,0.00017320204541062802
P-50600,STOCK|Vegetable Asian,20.0,L,,20000.0,ml,1335.8233158406904,0.06679116579203452,22.489101975091526,0.0011244550987545762,86645.91488270756,4.3322957441353775,2380555.86503612,119.027793251806,3.430256966078935,0.00017151284830394675
P-26311,STOCK|Vegetable2,10.0,L,ZDONT USE OK - PREP,10000.0,ml,1412.1000000000001,0.14121,31.6,0.00316,105000.0,10.5,3101400.0,310.14,2.5700000000000003,0.000257
P-41312,STOCKlAsian Veg.,18.0,L,FEAST,18000.0,ml,1905.8036901242426,0.10587798278468015,32.94661476868688,0.001830367487149271,70350.97093232327,3.9083872740179593,1648744.0826030315,91.5968934779462,2.43551540979798,0.00013530641165544334
P-26714,STOCKlBeef,80.0,L,PREP,80000.0,ml,567488.9293934156,7.093611617417695,4563.293711406051,0.05704117139257564,23260305.18163641,290.75381477045516,851691323.6203204,10646.141545254006,1726.815332462751,0.02158519165578439
P-43427,STOCKlDashi,30.0,L,,30000.0,ml,3260.7275000000022,0.10869091666666675,38.82625000000004,0.0012942083333333345,215928.75000000038,7.197625000000013,7091668.750000014,236.3889583333338,9.176000000000005,0.0003058666666666669
P-55178,STORM|Masala Chai Basmati,1.0,Kg,,1000.0,g,3263.5056,3.2635056,6.869,0.006869,1578742.892,1578.742892,4669165.692,4669.165692,4.4404,0.004440400000000001
P-53269,STORMl Gremolata,1.0,Kg,,1000.0,g,936.5380529804886,0.9365380529804886,12.854000362880058,0.012854000362880058,113362.0050265608,113.3620050265608,4089100.180835229,4089.100180835229,1.7230000564480092,0.0017230000564480092
P-55244,STORMl kale pesto Salad,1.0,Kg,,1000.0,g,1037.9985242684259,1.0379985242684258,4.553853627030954,0.004553853627030954,339383.8158306444,339.3838158306444,8172921.0602851845,8172.9210602851845,3.1935949037214653,0.0031935949037214654
P-53270,STORMl Root Fries,17.0,Kg,,17000.0,g,8332.583214285714,0.4901519537815126,100.11142857142858,0.00588890756302521,125460.71428571429,7.380042016806723,1166167.142857143,68.59806722689076,12.03010714285714,0.0007076533613445377
P-55257,STORMl Turm Mango Panna tart,4.0,Kg,,4000.0,g,2905.154571428571,0.7262886428571428,15.655714285714286,0.003913928571428572,370624.1428571429,92.65603571428572,11036881.142857144,2759.220285714286,7.292042857142771,0.0018230107142856928
P-55180,STORMlCucumber Mint Salad,1.0,Kg,,1000.0,g,796.7977124148501,0.7967977124148501,9.329462414850136,0.009329462414850135,100307.25172002726,100.30725172002725,4009472.3016008176,4009.4723016008174,2.185608111376022,0.002185608111376022
P-55136,STORMlDahl Makhani,1.0,Kg,,1000.0,g,1487.8810449999999,1.487881045,4.766967,0.004766967,31296.837,31.296837,1861725.535,1861.7255349999998,6.923161899999996,0.006923161899999996
P-55243,STORMlKale pesto dressing,1.0,L,,1000.0,ml,940.2721891891891,0.9402721891891891,5.004486486486487,0.005004486486486486,122435.02702702703,122.43502702702703,7833008.081081081,7833.008081081081,3.4161378378378378,0.003416137837837838
P-55254,STORMlMango Jelly,1.0,L,,1000.0,ml,864.2159999999999,0.8642159999999999,2.835,0.002835,6233.0,6.233,19606.0,19.606,1.6885,0.0016885
P-55241,STORMlSquash Wellington,1.85,Kg,,1850.0,g,2083.8814971428574,1.126422430888031,22.01346142857143,0.01189916833976834,392678.86571428576,212.25884633204635,18479997.27142857,9989.187714285714,5.682353999999979,0.003071542702702691
P-55255,STORMlTurmeric Panna Cotta,1.0,L,,1000.0,ml,450.03,0.45003,0.135,0.000135,3114.0,3.114,15838.0,15.838,1.0024,0.0010023999999999999
P-55256,STORMlVegan tart crust,1.75,Kg,,1750.0,g,1856.06,1.0606057142857142,14.8,0.008457142857142858,421490.0,240.85142857142858,12835010.0,7334.291428571429,5.367999999999899,0.003067428571428514
P-58370,STUFFING|Mushroom & Walnut,7.4,Kg,,7400.0,g,6791.609802544845,0.917785108452006,72.73527142104078,0.009829090732573079,1582755.005310307,213.88581152841988,87669415.9291459,11847.2183688035,15.531560597647987,0.002098859540222701
P-33612,STX - Crumble Topping,4.0,Kg,,4000.0,g,9285.45852409375,2.3213646310234375,21.4684764375,0.005367119109375,2018283.3751249998,504.57084378124995,73413705.94350001,18353.426485875003,28.779230646875,0.00719480766171875
P-56431,SWG| Chicken Apple Salad AR,5.443,Kg,,5443.0,g,34403.04792835498,6.3206040654703255,887.5037400432901,0.1630541502927228,2906757.4919913416,534.0359162210806,3524212.109307359,647.4760443335217,87.98423417748917,0.01616465812557214
P-26380,TOASTED| Almonds,2.268,Kg,PREP,2268.0,g,9685.004,4.2702839506172845,27.572,0.012156966490299823,4120658.0,1816.86860670194,292363318.0,128907.9885361552,15.6392,0.006895590828924163
P-52043,TOASTED|Almonds,950.0,g,,950.0,g,4285.400000000001,4.5109473684210535,12.2,0.012842105263157894,1823300.0,1919.2631578947369,129364300.0,136172.94736842104,6.92,0.00728421052631579
P-58353,TOASTED|Coconut Ribbon,1.0,Kg,,1000.0,g,516.72,0.5167200000000001,3.24,0.0032400000000000003,4200.0,4.2,5640.0,5.64,0.852,0.000852
P-26497,TOASTED|Walnuts,950.0,g,PREP,950.0,g,4285.400000000001,4.5109473684210535,12.2,0.012842105263157894,1823300.0,1919.2631578947369,129364300.0,136172.94736842104,6.92,0.00728421052631579
P-53964,TOMATOES|Oven Dried,1.0,Kg,,1000.0,g,1558.5405142857144,1.5585405142857143,15.807928571428572,0.015807928571428573,163544.11428571428,163.54411428571427,9693333.942857143,9693.333942857142,1.1301571428571429,0.001130157142857143
P-50639,TOPPINGlCranberry compote,2.0,Kg,,2000.0,g,4299.4284,2.1497142,5.4054,0.0027027,813234.8,406.61740000000003,32532111.0,16266.0555,2.8348400000000002,0.0014174200000000002
