Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
DES,Cookie,R-41025,DES|Cookie|Xmas|Gingersnap.,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Cookie,R-54323,DES|Cookie|Xmas|Snowflake,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Cookie,R-54072,DES|Cookie|Xmas|Tree/Bell,OK - GRAB & GO,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Croissant,R-30672,DES|Croissant|Almond,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Croissant,R-30520,DES|Croissant|Butter Large|OK ,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Croissant,R-29823,DES|Croissant|Cheese,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Croissant,R-29669,DES|Croissant|Chocolate,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Croissant,R-30942,DES|Croissant|Chocolate|OK ,OK - BAKERY/DESSERT,64.0,97.44,0.9472,0.3129599999999936,26.83,820.59,152.25,1.48,41.92,1282.17,0.49,Green,Yellow
DES,Croissant,R-29807,DES|Croissant|Ham & Cheese,OK - BAKERY/DESSERT,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Green,Green
DES,Croissant,R-29668,DES|Croissant|Plain,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Croissant,R-30953,DES|Croissant|Spinach Pepper ,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,CUPCAKE,R-66281,DES|CUPCAKE|ORANGE|GF,OK - GRAB & GO,3.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,50.75,0.49,14.0,427.33,0.16,Green,Green
DES,Cupcake,R-60973,DES|Cupcake|Rasp Choc|GF,OK - GRAB & GO,3.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,50.75,0.49,14.0,427.33,0.16,Green,Green
DES,Danish,R-31165,DES|Danish|Custard Crown,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Danish,R-61342,DES|Danish|Mini  Asst|Special,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Danish,R-60842,DES|Danish|Pecan,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Danish,R-32284,DES|Danish|Raspberry Crown,OK - BAKERY/DESSERT,150.15015015015015,228.6036036036036,2.2222222222222223,0.7342342342342192,62.94,1925.18,152.25,1.48,41.92,1282.17,0.49,Green,Yellow
DES,Danish,R-29803,DES|Danish|Supreme Asst,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Des,R-31172,DES|Des|Soft Serve|8oz,OK - BAKERY/DESSERT,224.0,121.41525760000002,1.06282176,0.09213568,10.82,530.21,54.2,0.47,4.83,236.7,0.04,Green,Green
DES,Eclair,R-52520,DES|Eclair|Chocolate,OK - BAKERY/DESSERT,57.0,86.7825,0.8436,0.2787299999999942,23.89,730.84,152.25,1.48,41.91,1282.18,0.49,Green,Yellow
DES,Jello,R-33039,DES|Jello|Asst,OK - BAKERY/DESSERT,135.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.01,0.0,Green,Green
DES,Loaf,R-29801,DES|Loaf|Sweet Asst,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Loaf,R-52680,DES|Loaf|Trump|Banana,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Loaf,R-52686,DES|Loaf|Trump|Chocolate Pecan,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Muffin,R-30803,DES|Muffin|Asst,OK - BAKERY/DESSERT,0.993,1.5118425000000002,0.0146964,0.0048557699999999,0.42,12.73,152.25,1.48,42.3,1281.97,0.49,Green,Yellow
DES,Muffin,R-60870,DES|Muffin|Gluten Free,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Muffin,R-38800,DES|Muffin|Wendel's|Blueberry,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
DES,Pie,R-32312,DES|Pie|Slice Asst,OK - BAKERY/DESSERT,125.0,261.1513800000003,2.538614400000003,0.8387719199999837,71.9,2199.28,208.92,2.03,57.52,1759.42,0.67,Yellow,Yellow
DES,Pudding,R-48688,DES|Pudding|Coconut|OK,OK - BAKERY/DESSERT,180.0,295.452,0.0,0.4302,1.82,11.74,164.14,0.0,1.01,6.52,0.24,Green,Green
DES,Pudding,R-48687,DES|Pudding|Mango|OK,OK - BAKERY/DESSERT,170.0,279.038,0.0,0.4063,1.72,11.08,164.14,0.0,1.01,6.52,0.24,Green,Green
DES,Pudding,R-48689,DES|Pudding|Taro Tapioca|OK,OK - BAKERY/DESSERT,180.0,295.452,0.0,0.4302,1.82,11.74,164.14,0.0,1.01,6.52,0.24,Green,Green
DES,Scone,R-30801,DES|Scone|Asst,OK - BAKERY/DESSERT,1.0,1.5225,0.0148,0.0048899999999999,0.42,12.82,152.25,1.48,42.0,1282.0,0.49,Green,Yellow
