Category,Displayed Name,ProdId,Description,SalesGroup,Weight (g),GHG Emission (g),N lost (g),Land Use (m^2),Freshwater Withdrawals (L),Stress-Weighted Water Use (L),GHG Emission (g) / 100g,N lost (g) / 100g,Freshwater Withdrawals (L) / 100g,Stress-Weighted Water Use (L) / 100g,Land Use (m^2) / 100g,GHG Only Label,Combined Label
FLX,GLB,R-55320,FLX|GLB|Steak & Veg Pot Pie,SPECIALS,411.6666666666698,543.5553064204231,4.895012319349136,1.051015203144895,48.64,2421.82,132.04,1.19,11.82,588.3,0.26,Green,Green
FLX,GLB,R-55604,FLX|GLB|Turkey Pot Pie,GV FLEX GLOBAL BOWL,325.0,699.2534621267957,8.034457877084416,1.490629413831012,60.54,2563.39,215.15,2.47,18.63,788.74,0.46,Yellow,Yellow
FLX,Go-mai,R-62358,FLX|Go-mai|broccoli,GV - FLEX ASIAN NOODLE,140.0,140.64855454545454,1.5349868181818185,0.4336442424242425,14.09,750.45,100.46,1.1,10.06,536.04,0.31,Green,Green
FLX,Go-mai,R-54346,FLX|Go-mai|broccoli 140g,GV FLEX GLOBAL BOWL,166.0,285.6034649350649,1.8253731168831169,0.6466244155844156,80.94,5519.77,172.05,1.1,48.76,3325.16,0.39,Green,Yellow
FLX,Gravy chicken,R-62378,FLX|Gravy chicken,GV - FLEX BC,90.0,471.7146995563424,11.280239049277863,1.1449800491821027,41.53,385.75,524.13,12.53,46.14,428.61,1.27,Red,Red
FLX,Greek Chicken Skewer,R-62029,FLX|Greek Chicken Skewer|+2,GV - FLEX BC,486.0000000000005,1206.5233626439158,18.748427331261794,2.354015565648877,111.94,3756.46,248.26,3.86,23.03,772.93,0.48,Yellow,Yellow
FLX,Greek Chicken Skewers(x2),R-32752,FLX|Greek Chicken Skewers(x2),GV - FLEX BC,166.0000000000005,678.3709092688387,13.436648550453832,1.4663805663594625,56.54,1022.48,408.66,8.09,34.06,615.95,0.88,Red,Red
FLX,Greek salad feta,R-62380,FLX|Greek salad feta,GV - FLEX BC,150.0,388.42928128243057,3.939609016023743,0.601454736538812,54.28,2697.95,258.95,2.63,36.19,1798.63,0.4,Yellow,Yellow
FLX,grilled Leeks,R-57210,FLX|grilled Leeks,GV - FLEX BC,75.0,36.25200796485261,0.9145590513983368,0.0674717734315948,0.22,6.61,48.34,1.22,0.29,8.81,0.09,Green,Green
FLX,Gyoza,R-57193,FLX|Gyoza|Vegetable,GV - DIM SUM,3.0,3.0381,0.03405,0.0,0.75,23.64,101.27,1.14,25.0,788.0,0.0,Green,Green
FLX,hash,R-62379,FLX|hash| squash and tempeh,GV - FLEX BC,225.0,211.388854009504,1.9913038624294623,0.54746182036234,15.87,514.01,93.95,0.89,7.05,228.45,0.24,Green,Green
FLX,Honey glazed carrots,R-62371,FLX|Honey glazed carrots,GV - FLEX BC,120.0,52.8281964920022,1.154529663541092,0.0666103386651958,1.55,5.83,44.02,0.96,1.29,4.86,0.06,Green,Green
FLX,Kale & chard,R-62410,FLX|Kale & chard,GV - FLEX BC,100.0,82.31127554520398,0.9117534741089758,0.2157941738015459,6.88,324.89,82.31,0.91,6.88,324.89,0.22,Green,Green
FLX,Laksa eggplant Noodle +1,R-65672,FLX|Laksa eggplant Noodle +1,GV - FLEX ASIAN NOODLE,745.0,975.6158414895568,4.739195325341618,1.3465176236689922,188.58,1729.75,130.96,0.64,25.31,232.18,0.18,Green,Green
FLX,Laksa eggplant Noodle +2,R-65671,FLX|Laksa eggplant Noodle +2,GV - FLEX ASIAN NOODLE,875.0,1062.5602583445352,5.937338905428198,1.6186923708551393,197.78,2115.5,121.44,0.68,22.6,241.77,0.18,Green,Green
FLX,Laksa Tofu +1,R-57051,FLX|Laksa Tofu +1,GV - FLEX ASIAN NOODLE,705.0,980.904281468486,4.142650240528472,1.3172867701837017,181.17,1448.22,139.14,0.59,25.7,205.42,0.19,Green,Green
FLX,Laksa tofu +2,R-57052,FLX|Laksa tofu +2,GV - FLEX ASIAN NOODLE,825.0,1059.5875947455422,5.22474141801765,1.5589559874997192,189.61,1799.13,128.43,0.63,22.98,218.08,0.19,Green,Green
FLX,Laksa Tofu Noodle,R-43922,FLX|Laksa Tofu Noodle,GV - FLEX ASIAN NOODLE,585.0,902.2209681914296,3.0605590630392947,1.0756175528676846,172.73,1097.3,154.23,0.52,29.53,187.57,0.18,Green,Green
FLX,Laksa,R-65254,FLX|Laksa|eggplant Tofu|AAD,GV - FLEX ASIAN NOODLE,615.0,868.7150646345783,3.4991117452550387,1.065726876482845,179.16,1335.34,141.25,0.57,29.13,217.13,0.17,Green,Green
FLX,Laksa,R-64446,FLX|Laksa|ling cod|AAD 100g,GV - FLEX ASIAN NOODLE,595.0,1238.707389201097,9.866714315456052,1.416709020107212,338.15,1974.38,208.19,1.66,56.83,331.83,0.24,Yellow,Green
FLX,Laksa,R-45203,FLX|Laksa|Salmon|AAD,GV - FLEX ASIAN NOODLE,595.0,1304.6800351775692,10.73472730334555,1.5232249902265282,357.64,2079.79,219.27,1.8,60.11,349.54,0.26,Yellow,Green
FLX,Lasagne Beef,R-17215,FLX|Lasagne Beef|SP,SPECIALS,221.9398148148161,2079.250946484955,17.84472488512425,5.141496670797751,166.13,7127.53,936.85,8.04,74.85,3211.47,2.32,Red,Red
FLX,Lasagne Chicken,R-49823,FLX|Lasagne Chicken|SP,SPECIALS,278.37500000000006,1348.238380016081,17.96286294837835,2.732979155431848,234.53,8665.29,484.32,6.45,84.25,3112.81,0.98,Red,Red
FLX,Lemon roatsed potatoes ,R-62381,FLX|Lemon roatsed potatoes ,GV - FLEX BC,170.0,139.7231720926466,1.3721697647842206,0.2861802627506029,1.13,36.03,82.19,0.81,0.66,21.19,0.17,Green,Green
FLX,lettuce wrap pork,R-61887,FLX|lettuce wrap pork,GV - FLEX BC,229.0,1155.8687545315531,13.732756894521213,2.279761214173205,274.87,8357.06,504.75,6.0,120.03,3649.37,1.0,Red,Red
FLX,Lettuce wrap Tofu,R-55059,FLX|Lettuce wrap Tofu,GV - FLEX BC,229.0,414.5692250246833,1.6467101155351844,0.8446243957406808,70.59,3091.44,181.03,0.72,30.83,1349.97,0.37,Green,Yellow
FLX,ling cod Laksa,R-64448,FLX|ling cod Laksa|+1,GV - FLEX ASIAN NOODLE,725.0,1325.6518060560752,11.064857895542634,1.6888837672933592,347.35,2360.13,182.85,1.53,47.91,325.54,0.23,Green,Green
FLX,ling cod Laksa,R-64447,FLX|ling cod Laksa|+2,GV - FLEX ASIAN NOODLE,855.0,1412.5962229110537,12.263001475629215,1.9610585144795063,356.54,2745.87,165.22,1.43,41.7,321.15,0.23,Green,Green
FLX,Maple Salmon Carrot Ndl,R-47101,FLX|Maple Salmon Carrot Ndl,GV-FLEX PLANT FORWARD,242.00000000000009,664.0108822930697,8.560102985926122,0.9549227692489122,218.02,1305.22,274.38,3.54,90.09,539.35,0.39,Yellow,Yellow
FLX,Mashed potatoes ,R-64748,FLX|Mashed potatoes ,GV - FLEX BC,150.0,67.68739083137756,0.7844340809693877,0.1120702393316326,19.15,30.78,45.12,0.52,12.77,20.52,0.07,Green,Green
FLX,Miso ramen,R-57185,FLX|Miso ramen| +1,GV - FLEX ASIAN NOODLE,767.0000000000001,404.9801757453552,3.911177472807205,1.1642142849004091,43.95,1582.01,52.8,0.51,5.73,206.26,0.15,Green,Green
FLX,MIso ramen,R-57194,FLX|MIso ramen| +2,GV - FLEX ASIAN NOODLE,907.0,539.2528470170032,5.490877172238102,1.617501528616578,56.6,2212.55,59.45,0.61,6.24,243.94,0.18,Green,Green
FLX,Miso ramen,R-41308,FLX|Miso ramen|AAD,GV - FLEX ASIAN NOODLE,627.0000000000001,270.7075044737073,2.3314777733763057,0.7109270411842405,31.3,951.46,43.18,0.37,4.99,151.75,0.11,Green,Green
FLX,Palak Paneer,R-69621,FLX|Palak Paneer|AAD,GV FLEX GLOBAL BOWL,421.0,1552.3991184259812,14.339443704703012,1.8721218039895375,356.34,11785.18,368.74,3.41,84.64,2799.33,0.44,Yellow,Red
FLX,Palak Paneer,R-57807,FLX|Palak Paneer|side X 1,GV FLEX GLOBAL BOWL,120.0,706.3347800995264,7.343536536376977,0.8867755619263266,118.38,6060.91,588.61,6.12,98.65,5050.76,0.74,Red,Red
FLX,Pasta Bar Plant Based,R-55168,FLX|Pasta Bar Plant Based,GV FLEX GLOBAL BOWL,607.3750000000001,991.8881267096534,9.515129054697956,1.927568259521488,171.94,6753.02,163.31,1.57,28.31,1111.84,0.32,Green,Yellow
FLX,Pasta Bar w Protein,R-55166,FLX|Pasta Bar w Protein,GV FLEX GLOBAL BOWL,551.3750000000001,2022.5749597971587,26.582115753924658,4.252363482150703,326.86,10679.47,366.82,4.82,59.28,1936.88,0.77,Yellow,Red
FLX,Pasta Bar,R-56121,FLX|Pasta Bar|Alfredo,GV FLEX GLOBAL BOWL,380.0,1199.8181683320995,14.857614455684404,2.19263633676698,201.57,8174.1,315.74,3.91,53.04,2151.08,0.58,Yellow,Red
FLX,Pasta Bar,R-56120,FLX|Pasta Bar|Chorizo,GV FLEX GLOBAL BOWL,457.0,1266.340081576427,14.803210204466565,0.0,235.75,9012.87,277.1,3.24,51.59,1972.18,0.0,Yellow,Yellow
FLX,Pasta,R-56317,FLX|Pasta|Chicken Mac n Cheese,SPECIALS,458.3636363636364,1034.154282766303,14.684596609336756,1.901849919100699,153.93,6061.99,225.62,3.2,33.58,1322.53,0.41,Yellow,Yellow
FLX,Pasta,R-62286,FLX|Pasta|Mac & Cheese|+1|#1,GV - FLEX BC,463.37500000000006,1488.7811750784722,15.583326789870863,2.2190932986554577,263.61,12470.83,321.29,3.36,56.89,2691.3,0.48,Yellow,Red
FLX,Pasta,R-62287,FLX|Pasta|Mac & Cheese|+2|#1,GV - FLEX BC,543.3750000000001,1539.4733629889763,16.36404438901041,2.3634806436527,266.91,12600.97,283.32,3.01,49.12,2319.02,0.43,Yellow,Yellow
FLX,Pasta,R-62285,FLX|Pasta|Mac & Cheese|350g #1,GV - FLEX BC,383.37500000000006,1438.088987167968,14.802609190731316,2.074705953658216,260.31,12340.68,375.11,3.86,67.9,3218.96,0.54,Yellow,Red
FLX,Pasta,R-61944,FLX|Pasta|Mac + cheese|+1,GV - FLEX BC,485.0,1462.4239072996838,15.020320566112977,2.076235452307412,245.82,11959.0,301.53,3.1,50.68,2465.77,0.43,Yellow,Red
FLX,Pasta,R-61942,FLX|Pasta|mac + cheese|+3,GV - FLEX BC,745.0,1803.749632769468,18.105259674019187,2.608418354367713,258.87,12825.91,242.11,2.43,34.75,1721.6,0.35,Yellow,Yellow
FLX,Pasta,R-61435,FLX|Pasta|Mac + Cheese|350g,GV - FLEX BC,355.0,1291.7610445647915,13.47785101215987,1.8101440012772612,239.3,11525.54,363.88,3.8,67.41,3246.63,0.51,Yellow,Red
FLX,Pasta,R-61943,FLX|Pasta|Mac + cheese|AAD,GV - FLEX BC,458.37500000000006,1459.897128891161,15.361629134958577,2.087379538154993,259.18,12266.18,318.49,3.35,56.54,2676.01,0.46,Yellow,Red
FLX,Pasta,R-57303,FLX|Pasta|Meat & Spaghetti|+1,SPECIALS,290.0,1248.4355369755888,10.198345960694756,3.671345889592658,84.64,3072.81,430.5,3.52,29.19,1059.59,1.27,Red,Red
FLX,Pasta,R-57305,FLX|Pasta|Meat & Spaghetti|+2,SPECIALS,365.0,1270.4020330693395,10.43495182006976,3.741933702092658,90.67,3259.16,348.06,2.86,24.84,892.92,1.03,Yellow,Yellow
FLX,Pasta,R-42254,FLX|Pasta|Meat Sce & Spaghetti,SPECIALS,312.44100000000003,2519.3121935127324,20.39133238318994,7.42017431615804,134.25,5034.91,806.33,6.53,42.97,1611.48,2.37,Red,Red
FLX,Pasta,R-57306,FLX|Pasta|Meatball & Spag| +1,SPECIALS,483.294,951.8173184895012,11.18696484021477,1.9537322189277937,165.79,5600.03,196.94,2.31,34.3,1158.72,0.4,Yellow,Yellow
FLX,Pasta,R-57307,FLX|Pasta|Meatball & Spag| +2,SPECIALS,495.0,931.201730616028,10.990891065921945,1.949347278331292,164.16,5488.75,188.12,2.22,33.16,1108.84,0.39,Green,Yellow
FLX,Pasta,R-40603,FLX|Pasta|Meatball & Spaghetti,SPECIALS,408.294,929.8508223957504,10.950358980839765,1.883144406427793,159.76,5413.68,227.74,2.68,39.13,1325.93,0.46,Yellow,Yellow
FLX,PASTA,R-57068,FLX|PASTA|Penne and marinara,SPECIALS,363.3636363636364,538.3213888901632,4.939771480963491,1.0618658161162828,92.58,3775.13,148.15,1.36,25.48,1038.94,0.29,Green,Green
FLX,Pasta,R-57312,FLX|Pasta|Primavera Spag| +1,SPECIALS,415.3053333333335,438.6696740951432,4.277608877015909,0.8391155431764116,79.05,2846.06,105.63,1.03,19.03,685.29,0.2,Green,Green
FLX,Pasta,R-57313,FLX|Pasta|Primavera Spag| +2,SPECIALS,490.3053333333335,460.6361701888939,4.514214736390915,0.9097033556764124,85.08,3032.41,93.95,0.92,17.35,618.47,0.19,Green,Green
FLX,Pasta,R-49596,FLX|Pasta|Primavera Spaghetti,SPECIALS,340.30533333333346,416.7031780013925,4.041003017640901,0.7685277306764108,73.03,2659.71,122.45,1.19,21.46,781.57,0.23,Green,Green
FLX,Pasta,R-61908,FLX|Pasta|Ravioli butternut,GV - FLEX BC,360.0,358.1853928411058,4.420985373783742,0.8794850327082482,77.36,2658.49,99.5,1.23,21.49,738.47,0.24,Green,Green
FLX,Pasta,R-61912,FLX|Pasta|Ravioli butternut +2,GV - FLEX BC,625.0,609.7461642463848,7.156527155272885,1.6515306722296916,116.53,4082.01,97.56,1.15,18.64,653.12,0.26,Green,Green
FLX,Pasta,R-54847,FLX|Pasta|Scallop & Spaghett,SPECIALS,463.811875,1141.2897334831396,16.341691554433467,1.0769526563215976,139.64,6139.29,246.07,3.52,30.11,1323.66,0.23,Yellow,Yellow
FLX,Pasta,R-41830,FLX|Pasta|Tomato  & Spaghetti,SPECIALS,364.03620833333343,592.993789557075,5.589110906664448,0.9186340070038376,104.48,4387.7,162.89,1.54,28.7,1205.29,0.25,Green,Yellow
FLX,Penne,R-17096,FLX|Penne|Alfredo|Baked,SPECIALS,441.04475,1449.039158108154,14.294324205254393,2.026861808336593,234.38,11006.15,328.55,3.24,53.14,2495.47,0.46,Yellow,Red
FLX,Penne,R-49747,FLX|Penne|GLB,SPECIALS,150.0,115.4561175,1.110045,0.3727597499999924,31.66,967.27,76.97,0.74,21.11,644.85,0.25,Green,Green
FLX,Perogies&Sausage,R-46360,FLX|Perogies&Sausage|AAD,GV FLEX GLOBAL BOWL,404.25925925925975,1746.124611732193,18.20591971018401,1.6975528279238283,271.24,11682.72,431.93,4.5,67.1,2889.91,0.42,Red,Red
FLX,PHO beef noodle +1,R-56862,FLX|PHO beef noodle +1,GV - FLEX ASIAN NOODLE,558.1,8901.021072751199,71.11066089377047,26.84090907706844,468.43,13687.17,1594.88,12.74,83.93,2452.46,4.81,Red,Red
FLX,Pho Beef Noodle +2,R-56861,FLX|Pho Beef Noodle +2,GV - FLEX ASIAN NOODLE,645.2,8974.03929779665,72.0932777119523,27.05444778615935,477.47,14049.18,1390.89,11.17,74.0,2177.49,4.19,Red,Red
FLX,Pho Beef Noodle,R-44766,FLX|Pho Beef Noodle|AAD,GV - FLEX ASIAN NOODLE,416.0,8811.425274846992,69.70011077330402,26.609638466079435,458.87,13323.06,2118.13,16.75,110.31,3202.66,6.4,Red,Red
FLX,PHO Veg Noodle Soup +1,R-56863,FLX|PHO Veg Noodle Soup +1,GV - FLEX ASIAN NOODLE,593.1,504.65957306911486,3.453521073964249,1.049503552115474,122.44,999.05,85.09,0.58,20.64,168.45,0.18,Green,Green
FLX,Pho Veg Noodle Soup +2,R-56864,FLX|Pho Veg Noodle Soup +2,GV - FLEX ASIAN NOODLE,655.2,567.6738545336829,4.178034840908302,1.2525874540676385,131.15,1359.83,86.64,0.64,20.02,207.54,0.19,Green,Green
FLX,PHO Veg Noodle Soup,R-44930,FLX|PHO Veg Noodle Soup|AAD,GV - FLEX ASIAN NOODLE,506.0,431.6413480236602,2.470904255782431,0.835964843024565,113.4,637.04,85.3,0.49,22.41,125.9,0.17,Green,Green
FLX,porchetta,R-61921,FLX|porchetta| +1,GV - FLEX BC,345.0,2012.041616100985,24.254160690003147,4.856602372390949,328.23,9773.81,583.2,7.03,95.14,2832.99,1.41,Red,Red
FLX,Porchetta,R-61920,FLX|Porchetta| +2,GV - FLEX BC,490.0,2142.2894913486066,25.46330210023574,5.290129172729035,343.44,10045.05,437.2,5.2,70.09,2050.01,1.08,Red,Red
FLX,Porchetta,R-52676,FLX|Porchetta|150g,GV - FLEX BC,200.0,1881.7937408533635,23.045019279770557,4.423075572052864,313.02,9502.57,940.9,11.52,156.51,4751.28,2.21,Red,Red
FLX,Pot Pie Beef,R-49971,FLX|Pot Pie Beef|SP,GV FLEX GLOBAL BOWL,307.0,2168.374279436507,16.554751207030996,5.565515217023541,81.65,4598.07,706.31,5.39,26.6,1497.74,1.81,Red,Red
FLX,potato salad,R-62365,FLX|potato salad,GV - FLEX BC,150.0,114.2021678749078,1.3819841948065903,0.2231019263673969,7.57,254.55,76.13,0.92,5.05,169.7,0.15,Green,Green
FLX,Potato,R-47103,FLX|Potato|Pomme Anna,GV-FLEX PLANT FORWARD,150.0,278.0788988052888,3.0476533248641604,0.3629809488030294,28.81,1423.49,185.39,2.03,19.21,948.99,0.24,Green,Yellow
FLX,Quiche,R-26808,FLX|Quiche|3 Cheese|AAD,GV FLEX GLOBAL BOWL,307.0000001400015,978.2938012474584,9.857700013062024,1.6731200014643863,158.29,6841.86,318.66,3.21,51.56,2228.62,0.54,Yellow,Red
FLX,Quiche,R-51258,FLX|Quiche|Denver|AAD,GV FLEX GLOBAL BOWL,285.0000000000015,788.0195742689194,8.553416892789599,1.6431710271479345,132.7,4697.78,276.5,3.0,46.56,1648.34,0.58,Yellow,Yellow
FLX,Quiche,R-26809,FLX|Quiche|Ham&Cheese|AAD,GV FLEX GLOBAL BOWL,305.0000000000015,1042.702421043113,11.16798947343476,1.9285347368253536,177.3,7039.93,341.87,3.66,58.13,2308.17,0.63,Yellow,Red
FLX,Quiche,R-71815,FLX|Quiche|Mediterranean|AAD,GV FLEX GLOBAL BOWL,319.0000000000015,807.3559143917648,8.219995426245232,1.494274164272017,127.44,5208.82,253.09,2.58,39.95,1632.86,0.47,Yellow,Yellow
FLX,Quiche,R-62003,FLX|Quiche|mushroom asparagus,GV FLEX GLOBAL BOWL,344.0000000000015,799.472221678023,7.8315237443286865,1.6656154401710426,117.56,4633.81,232.4,2.28,34.17,1347.04,0.48,Yellow,Yellow
FLX,Quiche,R-62004,FLX|Quiche|Pork belly,GV FLEX GLOBAL BOWL,359.0000000000017,1443.7462563702131,15.88068499539935,2.9889195299116493,238.14,8713.34,402.16,4.42,66.33,2427.11,0.83,Red,Red
FLX,Quiche,R-57034,FLX|Quiche|Smoked Salmon|AAD,GV FLEX GLOBAL BOWL,351.0000000000015,877.5916724707436,9.42679633360003,1.636393274149143,152.52,4359.57,250.03,2.69,43.45,1242.04,0.47,Yellow,Yellow
FLX,Quiche,R-62005,FLX|Quiche|Spinach&Feta|AAD,GV FLEX GLOBAL BOWL,299.0000000000015,795.0319831417648,7.981514176245233,1.467714789272017,126.11,5160.98,265.9,2.67,42.18,1726.08,0.49,Yellow,Yellow
FLX,Quiche,R-62294,FLX|Quiche|Sundried tomato,GV FLEX GLOBAL BOWL,339.0000000000017,1113.086634508646,11.10560098018212,2.2830572554554966,203.63,7941.82,328.34,3.28,60.07,2342.72,0.67,Yellow,Red
FLX,Ramen,R-62282,FLX|Ramen|ADD egg,GV - FLEX ASIAN NOODLE,50.0,211.9449791572448,3.488854166419792,0.3715062499834374,34.34,982.56,423.89,6.98,68.68,1965.12,0.74,Red,Red
FLX,roasted carrots,R-62416,FLX|roasted carrots,GV FLEX GLOBAL BOWL,120.0,73.35113877551021,1.1883596938775511,0.1752658163265306,1.5,5.85,61.13,0.99,1.25,4.88,0.15,Green,Green
FLX,Root veg and sage,R-62377,FLX|Root veg and sage,GV - FLEX BC,120.0,71.32173995037898,0.9557375127831907,0.1507174775546912,6.86,225.0,59.43,0.8,5.72,187.5,0.13,Green,Green
FLX,Rotini & Veggie Pesto,R-54729,FLX|Rotini & Veggie Pesto|SP,SPECIALS,413.37500000000006,476.2577661720418,4.490408148235469,1.1075432454303942,73.25,2570.26,115.21,1.09,17.72,621.77,0.27,Green,Green
FLX,Rotini Veggie SunDry Pesto,R-55086,FLX|Rotini Veggie SunDry Pesto,SPECIALS,436.796,247.1334870222869,3.3566257581183745,0.6733957301786799,57.36,1872.43,56.58,0.77,13.13,428.67,0.15,Green,Green
FLX,Rotini,R-49585,FLX|Rotini|Primavera,SPECIALS,387.37500000000006,505.6481848340054,5.2351895900298135,0.777787257729721,95.2,3602.75,130.53,1.35,24.58,930.04,0.2,Green,Green
FLX,RotiniPuttanesca,R-54905,FLX|RotiniPuttanesca|SP,SPECIALS,412.37500000000006,692.5262114312736,5.562065385038654,1.6563839429325546,95.84,3985.81,167.94,1.35,23.24,966.55,0.4,Green,Green
FLX,Salad,R-41831,FLX|Salad|Cold Winter Root Veg,GV - FLEX BC,1399.7050054400008,2227.705739782016,2.684301855314354,1.4037742320690296,59.82,1475.79,159.16,0.19,4.27,105.44,0.1,Green,Green
FLX,Salad,R-62040,FLX|Salad|Signature Greens,GV-FLEX PLANT FORWARD,105.0,83.44099251881761,0.7666878733564285,0.0,7.08,226.66,79.47,0.73,6.74,215.87,0.0,Green,Green
FLX,Salad,R-46998,FLX|Salad|WC Salmon BC ,GV - FLEX BC,240.0,463.6128951609108,5.491916812245183,0.8922709684589973,104.44,940.5,193.17,2.29,43.52,391.88,0.37,Yellow,Green
FLX,Salmon Alfredo penne,R-55847,FLX|Salmon Alfredo penne|SPEC,SPECIALS,541.0447500000001,2109.8230834391466,23.898150685676764,2.758818545036897,462.06,12207.37,389.95,4.42,85.4,2256.26,0.51,Red,Red
FLX,Salmon Cakes,R-49990,FLX|Salmon Cakes|SP,SPECIALS,175.0,524.8686966152889,6.722312505984608,0.7284134826142399,144.67,1198.83,299.92,3.84,82.67,685.05,0.42,Yellow,Yellow
FLX,Salmon Chowder,R-61997,FLX|Salmon Chowder| +1,GV - FLEX BC,423.18750000000006,2194.468732745749,19.45332456162189,1.783487055408114,271.54,7328.36,518.56,4.6,64.17,1731.71,0.42,Red,Red
FLX,Salmon Chowder,R-61996,FLX|Salmon Chowder| +2,GV - FLEX BC,497.37500000000006,2317.256887667093,20.70951521784639,2.099043879761856,286.22,7928.23,465.9,4.16,57.55,1594.01,0.42,Red,Red
FLX,salmon chowder,R-52826,FLX|salmon chowder|AAD,SPECIALS,234.0,1269.285103027711,10.711587264584209,1.5238600535595377,129.09,4663.61,542.43,4.58,55.17,1993.0,0.65,Red,Red
FLX,Salmon Laksa +1,R-56865,FLX|Salmon Laksa +1,GV - FLEX ASIAN NOODLE,715.0,1383.363348454625,11.816818480834728,1.7648942075425451,366.08,2430.71,193.48,1.65,51.2,339.96,0.25,Yellow,Green
FLX,Salmon Laksa +2,R-56866,FLX|Salmon Laksa +2,GV - FLEX ASIAN NOODLE,855.0,1478.5688688875257,13.13101446351871,2.0675744845988224,376.03,2851.29,172.93,1.54,43.98,333.48,0.24,Green,Green
FLX,Sesame shallot chicken,R-61883,FLX|Sesame shallot chicken,GV - FLEX BC,207.0,729.2138384356734,17.478525847639563,1.9248718400187383,62.06,575.27,352.28,8.44,29.98,277.91,0.93,Yellow,Red
FLX,Sesame shallot chicken +1,R-61884,FLX|Sesame shallot chicken +1,GV - FLEX BC,396.5,1458.5853981206508,21.51450254913325,2.0044153094064936,205.19,3604.0,367.87,5.43,51.75,908.95,0.51,Yellow,Yellow
FLX,Sesame shallot chicken +2,R-61889,FLX|Sesame shallot chicken +2,GV - FLEX BC,586.0,2187.9569578056285,25.550479250626942,2.0839587787942486,348.33,6632.73,373.37,4.36,59.44,1131.87,0.36,Yellow,Yellow
FLX,Sesame shallot salad,R-61881,FLX|Sesame shallot salad,GV - FLEX BC,157.0,206.23837128769296,1.3311907618715495,0.5120005583474934,8.6,473.87,131.36,0.85,5.48,301.83,0.33,Green,Green
FLX,Sesame shallot salad +1,R-61882,FLX|Sesame shallot salad +1,GV - FLEX BC,346.5,935.6099309726704,5.36716746336524,0.5915440277352485,151.73,3502.59,270.02,1.55,43.79,1010.85,0.17,Yellow,Yellow
FLX,Sesame shallot salad +2,R-61890,FLX|Sesame shallot salad +2,GV - FLEX BC,536.0,1664.981490657648,9.403144164858931,0.6710874971230035,294.86,6531.32,310.63,1.75,55.01,1218.53,0.13,Yellow,Yellow
FLX,Shoyu Chicken +1,R-61954,FLX|Shoyu Chicken +1,GV - FLEX BC,320.0,1007.9341881660642,23.02086457643284,2.513398374981757,131.81,473.44,314.98,7.19,41.19,147.95,0.79,Yellow,Yellow
FLX,Shoyu Chicken +2,R-45153,FLX|Shoyu Chicken +2|AAD,GV - FLEX BC,470.0,1148.9498290626434,23.764469376798296,2.780982863241873,192.2,805.8,244.46,5.06,40.89,171.45,0.59,Yellow,Yellow
FLX,Shoyu Chicken 170g,R-61955,FLX|Shoyu Chicken 170g,GV - FLEX BC,170.0,866.9185472694852,22.277259776067385,2.245813886721641,71.42,141.08,509.95,13.1,42.01,82.99,1.32,Red,Red
FLX,Shoyu Salmon,R-69236,FLX|Shoyu Salmon|AAD,GV - FLEX BC,400.0,954.0931723438356,10.803244763123494,1.4793078641342696,328.25,1819.59,238.52,2.7,82.06,454.9,0.37,Yellow,Yellow
FLX,Shoyu tofu 150g,R-61958,FLX|Shoyu tofu 150g,GV - FLEX BC,150.0,292.3029800995143,1.3024493365535434,0.6776620624142349,2.46,88.5,194.87,0.87,1.64,59.0,0.45,Yellow,Green
FLX,Shoyu tofu,R-61957,FLX|Shoyu tofu| +1,GV - FLEX BC,300.0,433.3186209960933,2.046054136919,0.9452465506743508,62.85,420.85,144.44,0.68,20.95,140.28,0.32,Green,Green
FLX,Shoyu tofu,R-61956,FLX|Shoyu tofu| +2|AAD,GV - FLEX BC,400.0,476.8999351928342,2.355509158433275,0.9869436847963886,122.43,723.71,119.22,0.59,30.61,180.93,0.25,Green,Green
FLX,Side Naan,R-37051,FLX|Side Naan,GV FLEX GLOBAL BOWL,250.0,276.9397246287397,2.5983562902510133,0.7077276426792503,58.52,1943.99,110.78,1.04,23.41,777.6,0.28,Green,Green
FLX,side,R-49717,FLX|side|Bread|Garlic,GV FLEX GLOBAL BOWL,28.375000000000064,146.32794260317624,1.3247581785714444,0.2645619523809543,21.01,815.14,515.69,4.67,74.04,2872.74,0.93,Red,Red
FLX,side,R-62041,FLX|side|Citrus arugula,GV - FLEX BC,60.0,76.28460367346938,0.3329959183673469,0.3338275510204082,2.39,106.28,127.14,0.55,3.98,177.13,0.56,Green,Green
FLX,Side,R-61965,FLX|Side|Cornbread,GV - FLEX BC,100.48888888888976,308.72480853333605,2.8477904777778025,0.4421302333333331,31.99,1289.2,307.22,2.83,31.83,1282.93,0.44,Yellow,Yellow
FLX,Side,R-36875,FLX|Side|Quinoa Pilaf,GV FLEX GLOBAL BOWL,215.0,348.9335524517007,0.8310376462585035,1.2843467210884354,98.41,2010.35,162.29,0.39,45.77,935.05,0.6,Green,Green
FLX,Side,R-53786,FLX|Side|Rice Brown,GV FLEX GLOBAL BOWL,173.09699999999998,223.3688490070884,0.4554137069387755,0.2059413731632653,134.08,393.68,129.04,0.26,77.46,227.43,0.12,Green,Green
